关键词,技术领域,细分方向,产业板块,核心程度得分,匹配类型,上下文要求,来源类型
FTN传输,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
超奈奎斯特传输,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
SEFDM,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
SEFFM,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
OVXDM,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
滤波器组多载波,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
FBMC,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
通感一体波形,增强型无线空口,新波形,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
6G新型多址,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
非正交多址,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
NOMA,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
速率分拆多址,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
RSMA,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
稀疏码多址,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
SCMA,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
图样分割多址,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
PDMA,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
多用户共享接入,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
MUSA,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
免授权接入,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
Grant-free接入,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
无蜂窝随机接入,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
AI多址接入,增强型无线空口,新型多址,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
6G超大规模MIMO,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
超大规模MIMO,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
XL-MIMO,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
极大规模MIMO,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
超大规模天线阵列,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
超大规模口径阵列,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
ELAA,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
连续孔径阵列,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
超密集天线阵列,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
分布式超大规模MIMO,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
超大孔径阵列,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
近场MIMO,增强型无线空口,超大规模MIMO,上游设备与中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU
6G无蜂窝网络,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
无蜂窝大规模MIMO,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
Cell-free Massive MIMO,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
用户中心无蜂窝网络,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
分布式MIMO,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
协作多点传输,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
分布式接入点,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
用户中心虚拟小区,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
去小区化接入,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
无定形网络,增强型无线空口,无蜂窝与分布式MIMO,中游接入网,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研论文
6G波束管理,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
太赫兹波束赋形,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
太赫兹波束跟踪,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
高频波束对准,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
多波束协同,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
智能波束扫描,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
近场波束训练,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
波束预测,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
波束失败恢复,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
混合波束赋形,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
全息波束赋形,增强型无线空口,波束管理,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/科研论文
6G带内全双工,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
带内全双工,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
In-band Full Duplex,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
IBFD,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
同频同时收发,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
全双工基站,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
全双工中继,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
射频自干扰抵消,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
数字域自干扰消除,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
模拟域自干扰抑制,增强型无线空口,带内全双工,中游空口,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告
